CSPC_NO,BRAND_DSC,PRODUCT_DISPLAY_DSC,Period Display,Price,Adjusted Price,Promotions,Total 9L Cases(Promoted Stores),Total 9L Cases,Total Real Cases,Total $ Sales,Adjusted $ Sales,Lift 9L,Lift 9L %,Total Promo Cost,Total $GP,Base $GP,ROI $,ROI $ Rel,Incr.$/Rate,Rank
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201803,13.35,13.35,"Frigo 1 période-23,Étalage gros-1,Étalage régulier-1, Points_1500.00",193,919,919,147203,147203,126.89,1.9072,1859,0,0,0,-1,10.93,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201804,13.2,13.2,"Étalage gros-1,Étalage régulier-1, Points_0.00",15,709,709,112075,112075,1.92,0.142,294,0,0,0,-1,1.03,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201805,13.3,13.3,"Étalage gros-1,Étalage régulier-1, Points_0.00",17,719,719,114775,114775,2.36,0.1639,294,0,0,0,-1,1.28,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201806,13.4,13.4,"Frigo 1 période-20,Étalage gros-1,Étalage régulier-1, Points_750.00",143,718,718,115318,115318,47.75,0.5009,1620,0,0,0,-1,4.74,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201807,13.4,13.4,"Étalage mini-2,Étalage régulier-2,Frigo 1 période-8, Points_2500.00",103,685,685,109971,109971,44.82,0.7694,1743,0,0,0,-1,4.13,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201808,13.4,13.4,"Frigo 1 période-13,Étalage gros-1,Étalage régulier-1,Étalage mini-8, Points_2500.00",117,694,694,111348,111348,49.29,0.7333,2439,0,0,0,-1,3.24,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201809,13.4,13.4,"Frigo 1 période-11,Étalage gros-1,Étalage mini-6, Points_2500.00",172,900,900,144736,144736,83.17,0.9328,2583,0,0,0,-1,5.18,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201810,13.15,13.15,"Frigo 1 période-12,Étalage gros-1,Étalage mini-2, Points_0.00",99,919,920,144961,144961,36.14,0.5726,733,0,0,0,-1,7.78,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201811,13.2,13.2,"Frigo 1 période-2,Étalage gros-1,Étalage mini-2, Points_2500.00",44,579,579,91851,91851,20.09,0.8432,793,0,0,0,-1,4.02,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201812,13.2,13.2,"Frigo 1 période-22,Étalage gros-1,Étalage mini-5, Points_2500.00",166,740,740,117109,117109,97.57,1.4328,2666,0,0,0,-1,5.79,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201813,13.15,13.15,"Frigo 1 période-30,Étalage gros-1,Étalage mini-6, Points_2500.00",190,684,684,107817,107817,104.93,1.237,3212,0,0,0,-1,5.15,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201901,13.25,13.25,"Étalage régulier-2,Étalage mini-4, Points_1250.00",86,634,634,100965,100965,31.45,0.5747,1098,2956,255,147,-0.87,4.56,40
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201902,13.35,13.35,"Étalage gros-1,Étalage mini-2, Points_1250.00",32,739,739,118303,118303,1.34,0.0442,439,3445,141,6,-0.99,0.49,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201903,13.15,12.35,"Frigo 1 période-4,Étalage gros-4,Étalage régulier-9,Étalage mini-8, Frigo 1 période-4,Étalage gros-4,Étalage régulier-9,Étalage mini-8,Circulaire-Produit à rabais mixte-416, LTO_1.00, Points_500.00",1015,1200,1200,189194,177711,455.27,0.814,17718,5590,2606,2122,-0.88,3.81,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201904,13.15,13.15,"Frigo 1 période-1,Étalage régulier-2,Étalage mini-6, Points_1250.00",135,782,782,123588,123588,70.05,1.0787,1800,3645,303,326,-0.82,6.15,
407528,BPHR FRANCE,BPHR LANGUEDOC CHARDONNAY 00750 ML,201905,13.2,13.2,"Frigo 1 période-1,Étalage régulier-4,Étalage mini-4, Points_1250.00",154,794,794,125631,125631,87.11,1.3105,2070,3702,310,406,-0.8,6.65,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201601,14.05,14.05,"Allongeur - régulier-14,Étalage gros-1,Étalage mini-1, Points_1000.00",67,1008,1008,170129,170129,47.07,2.4121,1103,,,,,7.2,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201602,14.05,14.05,"Étalage gros-1, Points_0.00",6,1032,1032,174072,174072,5.92,,126,,,,,7.92,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201603,14.1,14.1,"Étalage gros-4,Étalage régulier-8,Étalage mini-22, Points_750.00",153,1118,1118,188852,188852,93.45,1.5582,3514,,,,,4.49,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201604,14.05,14.05,"Étalage gros-1, Points_0.00",5,1168,1168,197052,197052,4.92,,126,,,,,6.58,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201605,14.1,12.9,"Étalage gros-1, Étalage gros-1,Événement tactique-Standard plus élargi A à rabais mixte-416, LTO_1.40, Points_250.00",2326,2674,2674,452448,413399,1531.58,1.9277,66077,,,,,3.58,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201606,14,14,"Étalage gros-1, Points_0.00",4,1110,1110,186544,186544,3.58,,126,,,,,4.78,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201607,14.1,14.1,"Étalage régulier-14,Étalage gros-2,Étalage mini-18, Points_750.00",132,1152,1152,195023,195023,57.17,0.7665,3244,,,,,2.98,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201608,14.1,14.1,"Étalage gros-1, Points_0.00",7,1095,1095,185322,185322,6.92,,126,,,,,9.29,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201609,13.8,13.8,"Allongeur - régulier-1,Étalage gros longue durée-2, Points_0.00",15,1380,1380,228596,228596,12.56,5.9619,749,,,,,2.78,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201610,13.7,13.7,"Allongeur - régulier-1,Étalage gros longue durée-2, Points_0.00",25,2023,2023,332676,332676,22.99,11.9195,749,,,,,5.05,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201611,13.55,13.55,"Étalage gros-1, Points_0.00",5,827,827,134405,134405,4.58,,107,,,,,6.94,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201612,13.25,13.25,"Étalage gros-1, Points_0.00",6,1249,1249,198422,198422,5.58,,126,,,,,7.04,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201613,13.05,13.05,"Étalage gros-2,Étalage régulier-3,Étalage maxi-1, Points_750.00",30,997,997,156079,156079,19.55,1.7987,442,,,,,6.93,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201701,13.05,13.05,"Étalage gros-2,Étalage régulier-1,Étalage mini-4, Points_750.00",35,1080,1080,169163,169163,23.43,2.0706,735,,,,,4.99,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201702,13.2,13.2,"Étalage gros-1, Points_0.00",14,1070,1070,169104,169104,13.83,,126,,,,,17.35,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201703,13.1,13.1,"Étalage gros-1, Points_0.00",7,1097,1097,172157,172157,6.75,,126,,,,,8.41,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201704,13,13,"Étalage gros-1, Points_0.00",22,1254,1254,195916,195916,21.83,,126,,,,,27.08,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201705,13,12.2,"Circulaire-Standard plus 315 succursales à rabais mixte-416,Étalage mini-312,Étalage gros-1, Étalage mini-312,Étalage gros-1, LTO_1.00, Points_500.00",2674,2804,2804,437648,409911,1692.88,1.7252,68915,,,,,3.59,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201706,13,13,"Étalage mini-312,Étalage gros-1, Étalage mini-312,Étalage gros-1,Circulaire-Standard plus 315 succursales sans rabais-416, LTO_0.00, Points_0.00",1578,1711,1714,267885,267885,672.12,0.7424,33153,,,,,3.17,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201707,13.15,13.15,"Dégustation - régulière-1, Points_0.00",1,1012,1012,159616,159616,0.51,0.875,135,,,,,0.59,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201709,13.25,13.25,"Étalage gros longue durée-1, Points_0.00",9,1267,1267,201358,201358,5.02,1.2594,341,,,,,2.34,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201710,13.2,13.2,"Étalage gros longue durée-1, Points_0.00",10,1889,1889,298684,298684,4.84,0.955,341,,,,,2.25,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201712,13.2,13.2,"Étalage gros-1,Étalage mini-1, Points_0.00",11,874,874,138735,138735,4.91,0.8291,196,,,,,3.98,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201713,13.1,13.1,"Étalage gros-1, Points_0.00",11,1273,1273,200212,200212,6.13,1.2603,158,,,,,6.13,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201801,13.1,13.1,"Étalage gros-1, Points_0.00",4,1040,1040,163631,163631,0.47,0.1223,126,0,0,0,-1,0.59,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201802,13.15,13.15,"Étalage gros-1, Points_0.00",8,1154,1154,182176,182176,0,0,126,0,0,0,-1,0,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201803,13.1,13.1,"Étalage gros-1,Étalage régulier-1,Étalage mini-4, Points_750.00",36,1326,1326,208073,208073,17.24,0.8995,643,0,0,0,-1,4.21,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201804,13.05,13.05,"Étalage gros-1, Points_0.00",6,1097,1097,171770,171770,0,0,210,0,0,0,-1,0,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201805,13.05,13.05,"Étalage gros-1, Points_0.00",6,1220,1220,191163,191163,0,0,210,0,0,0,-1,0,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201806,13.1,13.1,"Étalage gros-1,Étalage mini-2,Étalage régulier-1, Points_750.00",34,1138,1138,179189,179189,16.92,1.0048,644,0,0,0,-1,4.13,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201807,13.1,13.1,"Allongeur - régulier-25,Étalage mini-24, Points_2500.00",345,1370,1370,215264,215264,215.21,1.6602,6562,0,0,0,-1,5.15,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201808,13.1,13.1,"Étalage mini-15,Étalage gros-1, Points_1250.00",118,1266,1266,199331,199331,70.53,1.4727,2326,0,0,0,-1,4.78,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201809,13.15,13.15,"Étalage mini-13,Étalage gros-1, Points_1250.00",115,1520,1520,239971,239971,64.37,1.2842,2509,0,0,0,-1,4.05,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201810,13,13,"Étalage mini-19,Étalage gros-1,Étalage régulier-1, Points_0.00",116,1865,1865,291324,291324,33.11,0.4015,2254,0,0,0,-1,2.29,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201811,13.1,13.1,"Étalage gros-1,Étalage mini-6, Points_1250.00",32,901,901,141579,141579,13.98,0.7615,785,0,0,0,-1,2.8,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201812,13,13,"Étalage gros-2,Étalage régulier-4,Étalage mini-32, Points_1250.00",228,1276,1276,199348,199348,132.1,1.3775,5220,0,0,0,-1,3.96,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201813,13.1,13.1,"Étalage mini-18,Étalage gros-1,Étalage régulier-1, Points_1250.00",127,1064,1064,166996,166996,79.51,1.6804,2741,0,0,0,-1,4.55,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201901,13.05,13.05,"Allongeur - régulier-1,Étalage mini-6, Points_1250.00",46,1087,1087,170323,170323,24.97,1.1919,804,5142,99,118,-0.85,4.87,30
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201902,13.1,13.1,"Étalage mini-9, Points_1250.00",77,1165,1165,183611,183611,42.79,1.2665,1255,5512,160,202,-0.84,5.37,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201903,13.25,13.25,"Étalage régulier-3,Étalage mini-9, Points_1250.00",100,1129,1129,179376,179376,53.52,1.1451,1863,5339,221,253,-0.86,4.56,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201904,13.15,13.15,"Étalage mini-17,Étalage régulier-1, Points_1250.00",127,1054,1054,166314,166314,64.98,1.0548,2442,4983,291,307,-0.87,4.2,
407544,BPHR FRANCE,BPHR LANGUEDOC MERLOT 00750 ML,201905,13.25,13.25,"Étalage mini-14, Points_1250.00",103,1096,1096,174037,174037,47.28,0.8498,1869,5184,263,224,-0.88,4.02,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201601,14.05,14.05,"Événement tactique-Produit à découvrir à points bonis-416,Étalage gros-1,Étalage mini-18,Étalage régulier-19, Événement tactique-Produit à découvrir à points bonis-416,Étalage régulier-19,Étalage gros-1,Étalage mini-18, Événement tactique-Produit à découvrir à points bonis-416,Étalage régulier-19,Étalage mini-18,Étalage gros-1, LTO_0.00, Points_750.00",501,501,501,84364,84364,219.09,0.7781,6705,,,,,5.51,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201602,13.95,13.95,"Étalage gros-1,Étalage régulier-1, Points_0.00",10,393,393,65849,65849,9.4,12.1892,266,,,,,5.92,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201603,13.7,13.7,"Étalage gros-3,Étalage régulier-9, Points_750.00",37,413,414,67907,67907,21.35,1.3292,613,,,,,5.72,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201604,13.6,13.6,"Étalage mini-1,Étalage régulier-1, Points_0.00",11,343,343,56040,56040,9.31,7.3279,210,,,,,7.25,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201605,13.6,13.6,"Étalage régulier-1, Points_0.00",6,344,344,56175,56175,5.92,,140,,,,,6.89,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201606,13.7,13.7,"Étalage mini-4,Étalage régulier-6, Points_750.00",38,429,429,70617,70617,20.77,1.1769,927,,,,,3.69,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201607,13.8,13.8,"Étalage régulier-15,Étalage gros-1, Points_750.00",53,403,403,66602,66602,28.11,1.1484,664,,,,,7.01,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201608,13.9,13.9,"Étalage régulier-1, Points_0.00",7,374,374,62352,62352,6.5,,140,,,,,7.74,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201609,13.65,13.65,"Étalage régulier longue durée-1, Points_0.00",7,388,388,63471,63471,6.92,,378,,,,,3,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201610,13.55,13.55,"Étalage régulier longue durée-1, Points_0.00",4,588,588,95625,95625,3.92,,378,,,,,1.69,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201611,13.55,13.55,"Étalage régulier-1, Points_0.00",4,243,243,39412,39412,4.08,,119,,,,,5.57,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201612,13.2,13.2,"Étalage régulier-2,Étalage mini-4, Points_750.00",23,289,289,45778,45778,12.55,1.1738,605,,,,,3.29,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201613,13.1,13.1,"Étalage régulier-1, Points_0.00",5,267,267,41929,41929,4.92,,140,,,,,5.51,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201701,13.1,13.1,"Étalage gros-1,Étalage mini-1,Étalage régulier-2, Points_750.00",15,320,320,50213,50213,10.99,2.8618,290,,,,,5.96,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201702,13.05,13.05,"Étalage gros-1,Étalage régulier-5, Points_750.00",36,358,358,56042,56042,26.16,2.7261,428,,,,,9.56,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201703,13.15,13.15,"Étalage régulier-1, Points_0.00",9,261,261,41118,41118,9.08,,140,,,,,10.24,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201704,12.8,12.8,"Étalage régulier-1, Points_0.00",0,81,81,12481,12481,0,,140,,,,,0,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201705,13.3,13.3,"Étalage régulier-1, Points_0.00",0,32,32,5031,5031,0,,140,,,,,0,
407551,BPHR FRANCE,BPHR LANGUEDOC CABERNET SAUVIGNON 00750 ML,201706,13.3,13.3,"Étalage régulier-1, Points_0.00",0,13,13,2088,2088,0,,105,,,,,0,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201701,28.75,28.75,"Étalage mini-3, Points_0.00",3,31,31,10666,10666,2.83,,140,469,0,43,-0.69,6.98,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201702,28.75,28.75,"Dégustation - régulière-1,Étalage mini-1, Étalage mini-1,Dégustation - régulière-1, Points_0.00",1,39,39,13541,13541,1.25,,188,595,0,19,-0.9,2.3,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201708,27.5,27.5,"Dégustation - régulière-1, Points_0.00",1,22,22,7183,7183,0.17,0.2857,52,330,9,3,-0.95,1.06,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201709,27.5,27.5,"Frigo 1 période-1,Dégustation - régulière-1,Frigo longue durée-1, Points_0.00",1,27,27,8765,8765,1.17,7,59,403,3,18,-0.7,6.58,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201710,27.45,27.45,"Frigo 1 période-1,Étalage mini-1,Dégustation - régulière-2,Frigo longue durée-1, Points_0.00",8,43,43,14273,14273,6.2,3.0171,259,657,31,94,-0.64,7.88,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201712,27.45,27.45,"Dégustation - régulière-1, Points_0.00",1,24,24,7825,7825,0.75,2.25,41,360,5,11,-0.72,6.1,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201713,27.55,27.55,"Frigo 1 période-27,Étalage régulier-1, Points_1500.00",29,70,70,23015,23015,15.45,1.147,946,1056,204,234,-0.75,5.4,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201801,27.5,27.5,"Étalage mini-6, Points_1500.00",6,48,48,15933,15933,3.01,0.8829,437,738,52,46,-0.89,2.27,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201802,27.45,27.45,"Frigo 1 période-1,Étalage mini-7, Points_1500.00",17,57,57,18720,18720,11.14,1.8748,669,867,91,170,-0.75,5.49,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201803,27.25,27.25,"Frigo 1 période-1,Étalage mini-5, Points_1750.00",6,44,44,14406,14406,2.88,0.8527,389,673,51,44,-0.89,2.42,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201804,27.5,27.5,"Frigo 1 période-21,Frigo longue durée-1, Points_1750.00",18,56,56,18328,18328,9.76,1.26,778,847,118,149,-0.81,4.14,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201805,27.5,27.5,"Frigo 1 période-20,Frigo longue durée-1, Points_1500.00",23,62,62,20420,20420,15.05,1.8003,766,944,128,230,-0.7,6.49,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201806,27.5,27.5,"Frigo 1 période-21,Frigo longue durée-1, Points_1500.00",18,53,53,17474,17474,9.25,1.0102,810,808,140,141,-0.83,3.77,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201808,27.5,27.5,"Frigo 1 période-13, Points_2500.00",2,13,13,4398,4398,0.89,0.9348,157,203,14,14,-0.91,1.86,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201809,27.2,27.2,"Frigo 1 période-13,Étalage régulier-1,Étalage mini-9, Points_2500.00",1,10,10,3209,3209,0.71,0.9948,474,148,11,11,-0.98,0.49,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201810,27.45,27.45,"Frigo 1 période-12,Dégustation - régulière-9,Étalage régulier-1,Étalage mini-7, Points_2500.00",2,10,10,3293,3293,0.65,0.4787,676,151,21,10,-0.99,0.32,
426627,ROBERT MONDAVI WINERY,ROBERT MONDAVI WINERY CHARDONNAY 00750 ML,201811,27.4,27.4,"Frigo 1 période-5,Étalage mini-4, Points_3500.00",0,3,3,1123,1123,0.07,0.2632,69,52,4,1,-0.98,0.33,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201601,19.35,19.35,"Étalage mini-23,Allongeur - régulier-50,Dégustation - régulière-1, Points_2500.00",150,766,766,177889,177889,82.96,1.2313,5052,31200,2746,3381,-0.33,3.82,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201602,19.35,19.35,"Étalage mini-16,Étalage maxi-1, Points_1250.00",47,732,732,170114,170114,21.95,0.8648,1677,29842,1034,895,-0.47,3.04,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201603,19.4,18.4,"Étalage régulier-10,Étalage mini-37,Étalage gros-1,Événement tactique-Produit à découvrir à rabais mixte-416,Dégustation - régulière-2, LTO_1.00, Points_250.00",960,960,960,223824,212299,349.49,0.5721,17906,39134,24897,14243,-0.2,4.32,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201604,19.35,19.35,"Étalage régulier-8,Dégustation - régulière-7,Étalage mini-33, Points_0.00",115,787,787,182693,182693,61.03,1.129,3835,32063,2203,2487,-0.35,3.7,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201605,19.45,19.45,"Allongeur - régulier-37,Étalage régulier-39,Étalage mini-19,Étalage gros-11,Dégustation - régulière-3,Étalage maxi-1, Points_1250.00",237,855,855,199405,199405,104.01,0.7816,8265,34851,5423,4239,-0.49,2.93,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201606,19.25,19.25,"Dégustation - régulière-1,Étalage régulier-1, Points_0.00",6,687,687,158645,158645,3.06,1.1395,275,27977,110,125,-0.55,2.57,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201607,19.45,17.9,"Circulaire-Standard plus régulier à rabais mixte-416,Étalage mini-1,Dégustation - régulière-2, LTO_1.55, Points_500.00",1546,1546,1546,360798,332047,878.03,1.315,55615,62988,27212,35783,-0.36,3.39,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201608,19.4,19.4,"Étalage mini-1,Étalage régulier-2, Points_0.00",6,803,803,187013,187013,2.25,0.6585,221,32722,139,92,-0.58,2.38,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201609,18.9,18.9,"Étalage régulier longue durée-1,Étalage gros-1,Étalage régulier-2,Étalage mini-5,Étalage mini longue durée-4, Points_1250.00",34,850,850,192717,192717,15.91,0.8916,1760,34644,727,648,-0.63,2.05,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201610,18.95,18.05,"Étalage régulier longue durée-1,Allongeur - régulier-2,Étalage régulier-4,Publicité SAQ.com-Publicité SAQ.com à rabais mixte-416,Étalage mini longue durée-4,Étalage mini-7, Étalage régulier longue durée-1,Allongeur - régulier-2,Étalage régulier-4,Étalage mini longue durée-4,Étalage mini-7, LTO_3.00, Points_2250.00",518,1592,1592,362155,344626,339.28,1.9028,22918,64866,7267,13827,-0.4,3.21,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201611,18.9,18.9,"Étalage régulier-2, Points_1000.00",2,607,607,137548,137548,0.08,0.0556,59,24751,61,3,-0.94,0.32,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201612,18.1,18.1,"Étalage régulier-3,Étalage mini-11, Points_1000.00",40,667,667,144777,144777,21.59,1.1575,1329,27186,760,880,-0.34,3.53,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201613,18.25,18.25,"Étalage gros-1,Étalage régulier-1,Dégustation - régulière-2,Étalage mini-10, Points_1000.00",27,641,641,140402,140402,13.41,0.999,1176,26137,547,546,-0.54,2.5,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201701,18.2,16.85,"Étalage mini-232,Dégustation - régulière-1, Événement tactique-Standard plus 235 succursales à rabais mixte-416,Étalage mini-232,Dégustation - régulière-1, LTO_1.55, Points_500.00",1492,1583,1583,345914,320342,962.1,1.8171,55261,13151,4399,7993,-0.86,3.52,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201702,18.3,18.3,"Allongeur - régulier-68,Étalage mini-227,Dégustation - régulière-100, Allongeur - régulier-68,Étalage mini-227,Événement tactique-Standard plus 235 succursales sans rabais-416,Dégustation - régulière-100, LTO_0.00, Points_1000.00",814,901,902,198065,198065,330.28,0.6835,38675,7487,4014,2744,-0.93,1.88,
427021,RAVENSWOOD,RAVENSWOOD VINTNERS BLEND ZINFANDEL 00750 ML,201704,18.3,18.3,"Étalage régulier-7,Étalage gros-2,Étalage mini-22,Dégustation - régulière-2, Points_1000.00",93,705,705,154731,154731,50.93,1.2132,3156,5855,349,423,-0.87,3.54,
